"","Lat","Long","YY","Ex","Pf","PfPR2_10","LoAge","UpAge"
"459",-13.1496,34.2595,2009,24,14,62.17,0.3,4.9
"460",-13.1768,34.3286,2009,31,8,27.2,0.4,5
"461",-13.2059,34.3145,2007,24,16,81.49,7,29
"462",-13.204,34.28,2009,36,21,63.02,0.2,4.9
"463",-13.2399,34.3366,2007,24,14,71.97,7,30
"464",-13.2827,34.3359,2009,49,20,44.84,0.1,4.9
"465",-13.3,34.3207,2007,13,10,94.02,7,29
"466",-13.3817,34.2853,2009,27,16,65.09,0.1,4.9
"467",-13.4428,34.2441,2009,32,15,51.49,0.1,4.9
"468",-13.4263,34.2742,2007,5,4,95.28,8,24
"469",-13.439,34.2386,2007,15,14,99.79,10,29
"470",-13.2184,34.1821,2007,10,10,99.79,8,28
"471",-13.3051,34.1038,2009,26,16,66.49,0.2,5
"472",-13.3733,34.1234,2007,13,13,99.79,8,29
"473",-13.3985,34.12,2009,20,13,70.23,0.2,4.6
"474",-12.9165,34.2799,2007,8,2,28.34,7,21
"475",-12.9223,34.2973,2009,25,5,21.61,0.2,5
"476",-12.9323,34.297,2007,20,16,96.93,7,28
"477",-12.9307,34.2905,2007,5,2,47.97,6,29
"478",-12.9359,34.296,2009,25,4,16.71,0.5,4.6
"479",-14.7366,34.72,2010,24,13,59.25,0,5
"480",-14.9374,34.8486,2010,16,10,67.28,0,6
"481",-14.5411,34.6746,2010,22,7,34.8,0,5
"482",-14.5633,34.5957,2009,5,1,21.24,0.5,3.9
"483",-14.6024,34.7448,2001,9,1,13.55,5.1,34
"484",-14.9197,34.8312,2009,8,1,13.72,0.5,2.9
"485",-14.8499,34.8667,2000,57,42,78.07,0,14
"486",-14.5566,34.6582,2012,11,1,9.42,0.8,4.5
"487",-14.7213,34.7624,2012,10,0,0,1.4,4.3
"488",-14.9194,34.8575,2012,11,3,28.16,0.7,4.7
"489",-14.898,34.6027,2014,18,2,11.51,0.8,4.7
"490",-14.6866,34.5683,2014,15,10,69.09,0.8,4.6
"491",-15.1189,34.6362,2017,21,0,0,0.8,4.9
"492",-14.835,34.7074,2017,22,5,23.28,1,4.9
"493",-14.5929,34.6604,2017,21,9,44.57,0.6,4.9
"494",-14.9856,34.8126,2016,21,1,4.88,0.8,13.7
"495",-14.7027,34.6247,2016,22,7,32.64,0.7,13.2
"496",-14.7683,34.7441,2016,23,1,4.45,1.2,13.5
"497",-14.7062,34.7566,2016,17,1,5.96,0.8,11.3
"498",-15.044,34.618,2001,9,0,0,12.3,22
"499",-14.705,34.588,2001,3,0,0,20.1,33.7
"500",-15.1045,34.6929,2009,8,0,0,1,4.9
"501",-13.1407,33.9029,2009,8,7,91.38,0.5,4.9
"502",-13.1506,33.9418,2010,18,9,54.69,0,5
"503",-13.367,33.854,2001,5,1,24.65,6.4,32.1
"504",-13.1803,33.9265,2012,20,7,36.89,0.6,4.3
"505",-13.501,34.044,2014,10,3,30.32,1.4,4.6
"506",-13.1575,33.8862,2014,21,4,19.81,0.6,4.8
"507",-13.2474,34.0149,2017,14,2,14.57,1.1,4.9
"508",-13.2408,34.0227,2015,27,19,72.5,0.9,14.8
"509",-13.3251,33.9032,2015,24,15,63.73,0.7,12.2
"510",-13.0875,33.8628,2016,17,9,54.73,0.6,13.8
"511",-13.2268,34.0932,2007,8,8,99.79,8,27
"512",-13.7737,34.5821,2010,28,19,74.22,0,5
"513",-13.9514,34.4567,2010,12,10,91.14,0,5
"514",-13.5821,34.1258,2010,12,4,36.45,0,5
"515",-13.5266,34.3806,2010,10,7,71.71,1,4
"516",-13.7752,34.456,2010,16,10,68.36,0,5
"517",-13.733,34.371,2009,10,4,42.47,0.5,3.9
"518",-14.082,34.511,2001,4,3,99.79,14.4,25
"519",-14.082,34.516,2009,14,12,89.51,0.5,4.9
"520",-13.86,34.39,2009,10,5,51.22,1,4.9
"521",-13.554,34.305,2009,11,2,18.99,0.5,4.9
"522",-13.747,34.59,2001,9,7,97.95,6,35.2
"523",-13.747,34.59,2009,12,5,43.52,0.5,4.9
"524",-13.804,34.5689,2012,18,3,17.41,0.5,4.8
"525",-13.7812,34.4517,2012,9,0,0,0.6,4.2
"526",-13.5731,34.1269,2012,20,12,61.79,0.9,4.4
"527",-13.9557,34.4509,2012,17,11,66.82,0.7,4.8
"528",-13.4803,34.3632,2012,22,2,9.49,0.5,4.9
"529",-13.7369,34.413,2014,13,7,54.72,1.2,4.6
"530",-13.5939,34.2554,2014,14,11,80.67,0.8,4.8
"531",-13.7727,34.4414,2014,15,0,0,0.5,4.7
"532",-13.7719,34.4818,2014,11,0,0,0.6,4.6
"533",-13.7869,34.35,2017,16,3,19.36,0.7,4.9
"534",-13.5526,34.3877,2017,22,11,52.22,0.5,4.6
"535",-13.7642,34.4495,2017,22,1,4.67,0.8,4.8
"536",-13.8311,34.5656,2016,30,10,34.63,0.7,14.8
"537",-13.7623,34.4484,2016,15,1,6.77,1.3,12.6
"538",-13.9393,34.3515,2016,21,15,73.85,0.6,13.6
"539",-13.6771,34.2257,2016,13,5,38.88,1,11
"540",-13.4419,34.335,2009,11,5,47.46,0.5,4.9
"541",-13.5815,34.3301,2009,132,94,73.35,1,14
"542",-13.9216,34.4732,2009,138,84,62.7,1,14
"543",-9.6991,33.2714,2009,6,0,0,1,4.9
"544",-9.5212,33.2968,2010,14,3,21.81,1,5
"545",-10.0337,33.4967,2010,15,7,51.04,0,5
"546",-9.7016,33.2733,2010,11,0,0,0,5
"547",-9.519,33.091,2001,6,4,93.55,9.9,35.6
"548",-9.5261,33.2719,2012,14,0,0,0.8,4.6
"549",-9.69,33.2838,2012,16,0,0,0.6,4.9
"550",-10.0255,33.5179,2012,20,0,0,0.6,4.9
"551",-9.5305,33.2433,2014,16,0,0,1.1,4.9
"552",-9.8232,33.3784,2014,17,4,24.47,0.6,4.9
"553",-10.1119,33.56,2014,15,1,6.91,0.8,4.4
"554",-9.7206,33.2883,2014,13,0,0,1,4.1
"555",-9.7006,33.2598,2014,13,3,24,0.6,4.6
"556",-9.494,33.2602,2017,14,1,7.42,0.6,4.9
"557",-9.7842,33.3421,2017,15,0,0,0.5,4.5
"558",-10.3758,33.6628,2017,14,1,7.31,1,4.9
"559",-9.6867,33.2718,2017,10,0,0,0.5,4.2
"560",-10.4554,33.6618,2016,10,2,21.08,0.6,4.5
"561",-9.5156,33.3318,2015,10,0,0,1.1,10.1
"562",-9.6941,33.2669,2016,10,0,0,1.3,14.8
"563",-10.0384,33.5831,2016,27,5,18.88,0.7,12.2
"564",-9.6379,33.5107,2015,12,0,0,1.3,11.1
"565",-9.7029,33.4226,2016,21,5,24.54,1.6,14.6
"566",-9.5295,33.3446,2009,11,0,0,0.5,4.9
"567",-9.601,33.287,2001,4,2,73.22,10.3,39.6
"568",-9.6524,33.3552,2009,3,0,0,1,3.9
"569",-9.699,33.537,2001,3,2,99.79,25.7,28.8
"570",-9.7256,33.5104,2009,10,0,0,0.5,4.9
"571",-10.255,33.6928,2009,8,0,0,0.5,4.9
"572",-9.8469,33.8995,2010,13,7,54.81,1,5
"573",-10.0188,33.9326,2010,13,5,42.06,0,5
"574",-10.32,34.1042,2010,15,7,51.04,0,5
"575",-9.981,33.9132,2010,14,0,0,0,5
"576",-9.9187,33.9382,2009,8,0,0,0.5,4.9
"577",-9.9331,33.9056,2007,7,1,16.85,6,27
"578",-9.9345,33.9284,2009,15,1,7.33,0.1,5
"579",-9.9233,33.9423,2007,20,0,0,6,29
"580",-9.9397,33.9382,2007,12,1,12.2,13,29
"581",-9.9371,33.9411,2009,37,2,5.84,0.2,4.8
"582",-9.7218,33.8969,2009,28,0,0,0.3,4.8
"583",-9.7336,33.868,2007,18,1,6.68,7,27
"584",-9.7336,33.868,2009,21,0,0,0.7,4.9
"585",-9.7744,33.7388,2007,26,17,75.88,5,27
"586",-9.7581,33.8288,2009,24,4,18.01,0.2,4.9
"587",-9.7695,33.8458,2007,12,0,0,6,24
"588",-9.7574,33.8751,2009,22,0,0,0.3,4.9
"589",-9.782,33.874,2001,6,6,99.79,8,28.8
"590",-9.782,33.874,2009,9,2,23.2,0.5,4.9
"591",-9.8025,33.8403,2009,37,1,2.81,0.6,4.9
"592",-9.9247,33.9233,2007,21,0,0,7,27
"593",-9.8096,33.8726,2009,23,1,4.78,0.1,4.8
"594",-9.8492,33.8727,2009,28,0,0,0.2,4.5
"595",-9.8931,33.6157,2007,14,0,0,9,28
"596",-9.8851,33.6209,2009,29,0,0,0.2,4.8
"597",-9.9274,33.782,2007,21,8,45.69,6,29
"598",-9.8507,33.8577,2007,27,5,22.21,6,29
"599",-9.8667,33.9037,2009,16,0,0,0.2,4.8
"600",-9.9052,33.6689,2009,3,0,0,1,4.9
"601",-9.9394,33.8847,2007,13,4,36.6,6,28
"602",-9.9394,33.8847,2009,21,2,10.29,0.2,4.4
"603",-9.9443,33.8115,2009,20,1,5.49,0.1,4.9
"604",-9.993,33.8508,2007,13,0,0,10,30
"605",-9.9998,33.9086,2009,24,0,0,0.2,4.8
"606",-9.9536,33.9386,2007,22,1,5.56,7,29
"607",-10.0072,33.9473,2007,28,1,4.42,8,28
"608",-10.0608,33.9896,2009,17,1,6.2,0.4,4.9
"609",-10.0597,33.9916,2007,25,3,15.01,8,29
"610",-10.0825,33.9984,2001,7,7,99.79,14,36.4
"611",-10.0825,33.9984,2007,36,3,10.18,7,29
"612",-9.8679,33.9017,2009,11,0,0,0.5,4.9
"613",-10.1387,34.0208,2007,29,2,8.51,7,30
"614",-10.1387,34.0208,2009,18,0,0,0.2,4.2
"615",-9.9746,33.9097,2012,11,5,48.26,0.5,4.4
"616",-10.3246,34.1419,2012,27,8,30.81,0.6,4.9
"617",-10.0244,33.9142,2012,18,5,28.89,0.6,4.8
"618",-9.812,33.8992,2012,17,4,24.16,0.8,4.8
"619",-9.8187,33.8491,2014,15,0,0,0.5,4.7
"620",-9.6309,33.8042,2014,17,5,30.2,0.8,4.8
"621",-9.9727,33.6795,2014,17,3,18.43,0.5,4.6
"622",-10.4406,34.2038,2014,14,2,14.92,0.5,4.8
"623",-10.2356,34.0933,2014,22,3,14.24,0.5,4.8
"624",-9.9324,33.9084,2014,9,0,0,0.6,4.7
"625",-9.9609,33.9237,2014,11,4,37.55,0.7,4.9
"626",-9.7673,33.8803,2017,23,2,8.93,0.8,4.9
"627",-9.6523,33.8435,2017,16,2,13.05,0.5,4.9
"628",-9.9987,33.6833,2017,26,5,20.08,0.5,4.9
"629",-10.4344,34.2506,2017,20,0,0,0.5,4.7
"630",-10.2767,34.1401,2017,21,1,4.88,1,4.9
"631",-9.936,33.9187,2017,11,0,0,0.7,4.9
"632",-9.9275,33.9407,2017,15,0,0,0.8,4.7
"633",-9.9498,33.922,2017,9,0,0,0.8,4.8
"634",-10.5553,34.1813,2016,23,12,54.01,0.5,14.3
"635",-9.9439,33.8707,2016,19,1,5.41,0.5,12.5
"636",-9.7697,33.8574,2015,14,0,0,1.6,14.8
"637",-9.8902,33.8832,2016,22,3,14.02,0.5,12.6
"638",-9.7052,33.895,2015,17,1,6.07,0.7,14.4
"639",-9.9125,33.9261,2016,24,2,8.68,0.5,14.7
"640",-10.1371,33.9494,2016,22,7,32.7,0.6,13.3
"641",-9.661,33.818,2001,6,4,79.37,2.7,35
"642",-9.675,33.796,2009,2,2,99.79,0.5,2.9
"643",-9.6359,33.6942,2007,13,10,92.25,6,29
"644",-9.6332,33.7699,2009,35,2,6.02,0.4,4.9
"645",-9.6509,33.8113,2007,26,2,8.92,5,27
"646",-9.6785,33.8427,2009,20,2,10.98,0.1,4.7
"647",-10.2866,34.0996,2007,34,2,6.99,6,28
"648",-10.2538,34.1086,2009,29,0,0,0.6,4.7
"649",-10.3074,34.1266,2007,24,2,10.32,8,28
"650",-10.3074,34.1266,2009,22,2,9.49,0.5,4.9
"651",-10.3222,34.059,2007,21,10,57.7,7,28
"652",-10.3222,34.059,2009,5,0,0,1,3.9
"653",-10.4213,34.1125,2007,25,5,24.79,8,28
"654",-10.4213,34.1125,2009,19,0,0,0.1,5
"655",-10.2886,34.1122,2007,36,2,6.5,5,28
"656",-10.3154,34.1321,2007,39,5,15.53,7,28
"657",-10.4216,34.2207,2007,29,4,16.13,5,28
"658",-10.4367,34.231,2007,28,5,22.14,8,28
"659",-10.4621,34.1918,2007,29,3,12.64,7,29
"660",-10.4955,34.2024,2009,22,0,0,0.1,4.9
"661",-10.4955,34.2024,2009,14,0,0,0.5,4.9
"662",-10.5601,34.1848,2007,34,7,25.28,8,27
"663",-10.5385,34.2193,2009,20,1,5.4,0.2,4.4
"664",-10.424,34.223,2001,4,1,31.38,9.4,26.3
"665",-10.4482,34.2269,2007,21,2,11.52,6,30
"666",-12.0852,34.7269,2011,12,2,20.77,0,46
"667",-12.0693,34.737,2011,20,3,19.54,0,76
"668",-12.0689,34.7376,2011,196,21,13.94,0,75
"669",-12.0566,34.7411,2011,50,4,10.37,0,69
"670",-12.0601,34.7394,2011,22,3,17.28,0,53
"671",-12.0655,34.7292,2011,34,4,15.26,0,70
"672",-12.0107,34.613,2011,15,2,14.91,1,27
"673",-12.0136,34.618,2011,63,6,12.27,1,74
"674",-12.0144,34.6182,2011,54,7,16.86,0,74
"675",-12.033,34.6234,2011,28,4,18.09,1,58
"676",-12.0752,34.734,2011,98,4,5.29,0,69
"677",-12.0269,34.6247,2011,144,18,16.38,0,85
"678",-12.0122,34.6161,2011,27,7,33.22,0,59
"679",-12.0305,34.6247,2011,56,4,8.84,0,44
"680",-12.0358,34.6236,2011,65,9,17.83,0,62
"681",-12.0944,34.7291,2011,28,0,0,0,58
"682",-12.0929,34.7295,2011,83,4,6.3,0,81
"683",-12.0306,34.6244,2011,13,0,0,0,31
"684",-12.0647,34.7246,2011,22,4,23.75,0,80
"685",-12.0606,34.7404,2011,64,14,28.48,0,75
"686",-12.0483,34.7369,2011,33,5,19.18,1,58
"687",-12.0531,34.7422,2011,86,23,34.36,0,61
"688",-12.0834,34.714,2011,19,0,0,1,55
"689",-12.0837,34.714,2011,27,2,9.43,0,55
"690",-12.0649,34.7351,2017,14,0,0,0.7,4.9
"691",-12.0548,34.7278,2011,41,4,12.63,0,66
"692",-12.0396,34.7315,2011,99,6,7.75,0,58
"693",-12.0158,34.6184,2011,86,6,9.12,0,81
"694",-12.0358,34.6229,2011,47,7,19.46,0,81
"695",-12.0362,34.6238,2011,24,6,32.18,0,62
"696",-12.0885,34.7233,2011,40,3,9.8,0,81
"697",-12.088,34.7381,2011,126,8,8.27,0,76
"698",-12.0648,34.7244,2011,17,0,0,0,25
"699",-12.0881,34.7218,2011,19,1,6.66,0,53
"700",-12.056,34.7277,2011,22,4,21.37,1,35
"701",-12.0537,34.7287,2011,48,5,13.62,0,81
"702",-12.0487,34.7375,2011,37,5,16.96,0,49
"703",-11.4484,33.9933,2009,8,1,13.05,0.5,4.9
"704",-11.3293,33.4519,2009,7,5,74.59,0.5,4.9
"705",-11.4267,33.527,2001,4,3,99.79,12.7,30.1
"706",-11.4271,33.4455,2009,6,2,34.81,0.5,4.9
"707",-11.4267,33.3409,2001,3,1,34.42,8.7,11.8
"708",-11.4044,33.354,2009,8,4,52.22,0.5,4.9
"709",-11.4381,34.0197,2001,1,0,0,17.1,17.1
"710",-11.9512,33.4051,2010,10,1,11.21,0,4
"711",-11.166,33.783,2010,6,2,37.35,0,4
"712",-11.5288,33.6674,2010,14,1,7.81,0,5
"713",-11.3793,33.5047,2010,8,0,0,0,5
"714",-11.7289,33.6009,2010,12,2,18.23,0,5
"715",-11.9266,33.7605,2010,16,3,20.51,0,5
"716",-12.6812,33.8339,2010,19,5,28.79,0,5
"717",-11.3828,34.0171,2010,18,6,36.45,0,5
"718",-11.4316,34.0264,2010,22,4,19.88,0,5
"719",-11.4371,33.9978,2010,17,4,25.74,0,5
"720",-11.4422,34.0285,2010,16,1,6.84,0,5
"721",-11.766,33.737,2009,10,0,0,0.5,4.9
"722",-11.661,33.697,2001,5,2,52.16,7,37.2
"723",-11.4378,33.9318,2001,5,0,0,14.9,27.3
"724",-12.4474,33.751,2009,18,5,29.01,0.5,4.9
"725",-12.52,33.845,2001,5,3,80.87,8.7,34.9
"726",-11.4153,34.0033,2009,2,0,0,1,3.9
"727",-12.519,33.653,2001,4,2,66.3,8.4,34.9
"728",-12.536,33.642,2009,8,1,13.05,0.5,4.9
"729",-11.4491,34.0323,2009,7,0,0,1,3.9
"730",-11.439,33.999,2009,6,0,0,1,3.9
"731",-11.3842,34.0084,2012,17,5,30.58,0.6,4.8
"732",-11.4421,34.028,2012,11,0,0,0.7,4.4
"733",-11.4188,34.031,2012,18,0,0,0.7,4.9
"734",-11.4483,33.9945,2012,8,1,13.07,0.9,3.6
"735",-11.731,33.6006,2012,20,0,0,0.8,4.6
"736",-11.9516,33.3566,2012,27,11,42.36,0.6,4.9
"737",-11.9144,33.7456,2012,12,1,8.7,0.5,4.8
"738",-12.7019,33.8083,2012,21,10,49.73,0.5,4.7
"739",-11.5582,33.6623,2012,18,7,40.16,0.7,4.8
"740",-11.1754,33.7566,2012,13,1,8.03,0.5,4.6
"741",-11.3709,33.497,2012,25,0,0,1.1,3.8
"742",-11.8668,33.35,2014,12,2,17.27,0.8,4.2
"743",-11.9558,33.3928,2014,15,13,87.15,1.7,4.7
"744",-12.2386,33.3554,2014,12,3,25.67,0.8,4.8
"745",-11.1067,33.8967,2014,13,2,15.79,0.8,4.9
"746",-11.26,33.6993,2014,17,5,30.58,0.6,4.7
"747",-11.3935,33.7866,2014,19,0,0,1.1,4.7
"748",-11.4645,33.8637,2014,24,1,4.34,0.6,4.6
"749",-11.8711,33.7775,2014,9,0,0,0.5,4.6
"750",-11.4026,33.3743,2014,14,13,95.12,1,4.9
"751",-11.5805,33.5469,2014,12,1,8.7,0.5,4.8
"752",-11.7234,33.3658,2014,18,8,46.21,0.6,4.7
"753",-12.1729,33.6812,2014,9,1,11.6,0.7,4.6
"754",-12.3767,33.5481,2014,16,5,32.09,0.8,4.9
"755",-12.6649,33.6113,2014,24,9,39.82,0.5,4.3
"756",-12.6417,33.8005,2014,13,10,81.07,0.6,4.5
"757",-11.2796,33.6235,2014,15,0,0,0.7,4.7
"758",-11.3835,33.9892,2014,12,3,26.11,0.5,4.6
"759",-11.4247,34.0183,2014,11,1,9.49,0.7,4
"760",-11.4393,34,2014,11,0,0,0.9,4.6
"761",-11.4463,34.0166,2014,6,0,0,1.3,4.7
"762",-11.886,33.4822,2017,13,3,24.1,0.5,4.9
"763",-12.0177,33.4781,2017,17,2,12.07,0.8,4.9
"764",-11.0576,33.7522,2017,16,0,0,0.6,4.9
"765",-11.2257,33.8906,2017,11,2,18.54,1.1,4.9
"766",-11.4272,34.0125,2017,25,2,8.32,0.6,4.9
"767",-11.4643,33.9673,2017,21,4,19.89,0.5,4.9
"768",-11.8406,33.8191,2017,12,0,0,0.9,4.9
"769",-11.4383,33.3827,2017,14,2,14.41,1.5,4.9
"770",-11.5815,33.3274,2017,21,3,14.92,0.5,4.9
"771",-11.9251,33.6565,2017,25,1,4.11,0.8,4.9
"772",-12.3785,33.5418,2017,17,0,0,0.8,4.8
"773",-12.6356,33.7383,2017,15,2,13.47,1.4,4.9
"774",-12.6402,33.7793,2017,18,2,11.47,0.7,4.9
"775",-11.3604,33.6544,2017,20,1,5.12,1,4.9
"776",-11.9147,33.5891,2017,18,0,0,0.6,4.9
"777",-11.4049,34.0004,2017,14,0,0,0.5,4.9
"778",-11.4372,34.0303,2017,10,0,0,1.3,4.9
"779",-11.4276,34.0224,2017,21,0,0,0.7,4.9
"780",-11.4316,34.0297,2017,13,0,0,0.7,4.4
"781",-11.458,34.0152,2017,8,1,12.57,1.7,4.8
"782",-11.4522,33.9984,2017,13,0,0,0.5,4.3
"783",-11.4376,33.9933,2017,9,1,11.41,0.8,4.9
"784",-11.4581,34.0097,2017,9,1,11.33,1.1,4.6
"785",-11.4585,34.0269,2017,8,0,0,2.3,4.9
"786",-11.4777,34.0202,2017,14,0,0,1.2,4.9
"787",-11.8577,33.5622,2001,9,5,71.3,6.9,35.1
"788",-11.8573,33.5384,2001,6,5,99.79,11.2,33.7
"789",-11.9198,33.5603,2009,9,3,35.39,0.5,3.9
"790",-11.8897,33.3352,2009,7,3,43.9,1,4.9
"791",-11.3556,33.3809,2015,24,6,25.76,0.9,14.5
"792",-11.4883,33.5364,2015,20,0,0,0.8,14.6
"793",-11.4366,34.0227,2016,4,0,0,1,6.3
"794",-12.6707,33.6331,2016,29,18,64.25,0.5,13.7
"795",-11.4301,34.0212,2016,14,0,0,1.9,13.9
"796",-11.0265,33.8625,2016,16,0,0,0.8,14.4
"797",-11.3797,33.8018,2016,21,3,14.69,0.6,13.4
"798",-12.3279,33.4219,2016,22,3,13.93,0.5,8.6
"799",-11.9105,33.587,2016,12,0,0,1.7,13.3
"800",-11.2648,33.5125,2009,9,2,22.76,1,4.9
"801",-11.1991,33.4922,2009,7,0,0,0.5,4.9
"802",-11.268,33.559,2001,8,6,99.79,9.5,36.6
"803",-11.102,33.7538,2001,11,4,48.21,8.4,34.9
"804",-11.1518,33.9237,2009,5,1,20.89,0.5,4.9
"805",-11.2813,33.8642,2001,10,4,53.64,7.3,40.8
"806",-11.3793,33.6849,2009,7,1,14.64,1,4.9
"807",-11.4103,33.7269,2001,2,0,0,9.2,13.2
"808",-12.112,33.645,2001,4,1,31.42,12.8,18.5
"809",-12.1493,33.6431,2009,9,0,0,0.5,4.9
"810",-11.897,33.589,2001,2,0,0,15.4,20.6
"811",-11.47,33.9796,2009,7,0,0,1,4.9
"812",-12.2139,33.9924,2010,15,15,99.79,0,5
"813",-11.743,33.998,2001,8,7,99.79,6.3,32.8
"814",-11.7098,34.0298,2009,7,2,28.69,2,4.9
"815",-11.6706,34.3077,2011,7,1,16.57,0,30
"816",-11.921,34.141,2001,9,5,83.79,11.8,35.9
"817",-11.913,34.14,2009,8,3,39.16,0.5,4.9
"818",-11.7235,34.2705,2001,6,6,99.79,8,29.1
"819",-12.204,34.0081,2012,20,9,46.47,0.7,4.8
"820",-11.6837,33.9675,2014,14,1,7.42,0.6,4.8
"821",-11.7864,34.1698,2014,16,10,64.99,0.6,4.6
"822",-11.6804,34.1812,2014,23,18,81.1,0.8,4.5
"823",-11.5057,34.2691,2014,16,3,19.21,1,4.9
"824",-11.6762,34.0111,2017,21,8,39.62,0.6,4.9
"825",-11.8238,34.1588,2017,21,3,14.92,0.5,4.8
"826",-11.6936,34.2087,2017,15,4,27.85,0.5,4.9
"827",-11.6067,34.2129,2017,21,8,39.79,0.5,4.8
"828",-11.6023,34.2833,2017,15,1,6.85,0.8,4.9
"829",-11.476,33.9974,2017,13,2,16.06,0.7,4.5
"830",-11.6015,33.9754,2015,22,6,28.3,0.8,14.9
"831",-11.561,34.1302,2016,19,19,99.79,1.3,13.9
"832",-11.6263,34.3082,2016,17,2,12.09,0.6,12.6
"833",-11.6653,34.2595,2016,22,19,90,0.5,14.6
"834",-11.8409,34.1585,2016,8,1,12.53,1.8,6.3
"835",-11.9153,34.0415,2016,26,23,91.32,0.7,13.8
"836",-11.2322,34.2052,2015,20,10,51.22,0.8,13.5
"837",-11.607,34.2434,2009,8,0,0,0.5,2.9
